hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax
2024-08-07-12-55-17,3,2880,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.800003,0.000000,26319.349609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310,4294,4592,4722,4845,5067,5263,5469,5746,5966,6296,6715,7277,7707,8295,9157,10020,10363,11072,15299,15592,15832,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,2900,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,103.398735,0.000000,26471.376953,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,4340,4635,4759,4878,5084,5273,5482,5773,6001,6320,6710,7215,7605,8149,9076,9935,10449,12756,15048,15397,15523,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,2920,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,104.000000,0.000000,26625.550781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,4302,4582,4701,4813,5022,5216,5432,5735,5974,6306,6709,7265,7657,8190,9040,9878,10323,11373,13135,14505,14622,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,2940,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,104.400002,0.000000,26735.900391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,4296,4567,4683,4794,4997,5190,5400,5689,5921,6253,6646,7208,7670,8256,9127,9896,10329,11279,12908,14237,14273,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,2960,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,111.849998,0.000000,28643.500000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,4035,4300,4401,4496,4681,4881,5102,5354,5523,5783,6197,6766,7131,7662,8622,9552,10089,11664,15227,15618,15705,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,2980,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,103.301262,0.000000,26446.921875,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,4339,4625,4746,4859,5075,5272,5483,5763,5986,6318,6744,7241,7582,8120,8950,9868,10338,12065,15040,16652,16797,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3000,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,105.300003,0.000000,26964.150391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,4289,4546,4652,4753,4948,5140,5351,5651,5891,6224,6620,7142,7559,8085,8950,9845,10369,11710,14587,15088,15285,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3020,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,106.800003,0.000000,27350.900391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,4242,4493,4595,4691,4875,5061,5267,5556,5795,6139,6524,7036,7411,7941,8807,9699,10128,11146,13731,14356,14471,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3040,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,113.848610,0.000000,29154.144531,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,4002,4263,4359,4446,4615,4783,4971,5209,5366,5598,6049,6702,7078,7627,8464,9377,9873,10774,12414,12716,12831,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3060,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.001320,0.000000,27648.687500,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,4211,4449,4542,4630,4803,4981,5181,5453,5673,6029,6494,7035,7411,7960,8917,9801,10238,11480,13817,14635,14841,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3080,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.400002,0.000000,27755.449219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,4206,4433,4523,4607,4773,4945,5140,5407,5627,6006,6482,7044,7446,7973,8933,9713,10151,11706,13747,14046,14189,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3100,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.699997,0.000000,27834.349609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,4190,4421,4513,4599,4770,4944,5140,5414,5630,5961,6393,6952,7408,7990,8910,9754,10227,12108,15934,16164,16335,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3120,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,115.698586,0.000000,29619.738281,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,3968,4222,4313,4393,4541,4690,4861,5086,5253,5515,5943,6452,6787,7337,8119,9152,9717,10684,13177,13716,13833,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3140,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,110.001343,0.000000,28160.943359,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,4158,4380,4469,4551,4709,4872,5061,5313,5522,5878,6371,6944,7327,7841,8674,9657,10152,12563,15154,15821,15961,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3160,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,110.800003,0.000000,28371.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598,4152,4367,4451,4530,4681,4836,5017,5268,5475,5822,6304,6856,7243,7809,8719,9508,9889,10577,14718,14899,15075,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3180,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,113.199997,0.000000,28987.199219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,4077,4301,4385,4464,4615,4768,4940,5171,5345,5627,6131,6717,7089,7631,8470,9471,9903,11146,14247,15805,15997,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3200,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,111.449997,0.000000,28542.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,4096,4325,4412,4490,4639,4792,4970,5206,5384,5661,6115,6652,6990,7515,8451,9507,9998,12064,14755,15066,15327,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3220,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,112.648628,0.000000,28849.248047,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,4123,4320,4398,4469,4606,4748,4912,5149,5347,5693,6164,6741,7126,7638,8518,9512,9915,11458,13820,14110,14167,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3240,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,112.901375,0.000000,28906.501953,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,4121,4322,4400,4470,4604,4743,4908,5140,5324,5634,6124,6691,7090,7605,8473,9478,9826,11193,12608,12782,12893,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3260,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,120.298531,0.000000,30806.574219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,3924,4163,4246,4320,4453,4579,4710,4869,4977,5133,5425,6049,6459,6934,7809,9018,9530,11040,14680,14917,15054,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3280,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,114.599998,0.000000,29339.599609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,4082,4287,4366,4436,4569,4702,4852,5058,5217,5485,5979,6549,6911,7444,8196,9308,9891,10640,12787,14819,15092,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3300,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,114.900002,0.000000,29420.300781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,4087,4284,4360,4430,4563,4697,4854,5064,5219,5462,5890,6446,6806,7320,8326,9265,9714,10438,14629,14852,14980,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3320,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,115.401405,0.000000,29551.960938,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,4064,4263,4338,4406,4531,4659,4799,4987,5134,5399,5909,6503,6874,7442,8310,9295,9758,11155,15124,15450,15530,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3340,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,122.750000,0.000000,31432.699219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,3901,4140,4223,4294,4422,4543,4670,4817,4910,5035,5218,5573,5913,6455,7456,8764,9418,10675,22549,24449,24567,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3360,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,116.750000,0.000000,29892.699219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,4073,4266,4338,4404,4527,4649,4783,4960,5090,5296,5702,6295,6631,7105,8034,8982,9457,10189,15053,15290,15353,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3380,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,115.398590,0.000000,29551.089844,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,4089,4292,4370,4440,4572,4702,4849,5041,5178,5388,5797,6382,6695,7153,8079,9173,9650,10459,13263,13663,13686,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3400,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,119.251457,0.000000,30536.722656,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,3945,4197,4282,4357,4491,4619,4759,4937,5066,5261,5618,6159,6465,6840,7556,8727,9401,10414,16014,16561,16684,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3420,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,120.550003,0.000000,30870.099609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,3950,4175,4257,4328,4458,4580,4711,4863,4961,5092,5299,5702,6070,6530,7300,8406,8968,9914,10564,10741,10779,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3440,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,119.298546,0.000000,30548.476562,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,4029,4224,4297,4361,4480,4596,4721,4872,4975,5119,5383,5966,6310,6760,7671,8797,9473,13585,14994,15306,15443,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3460,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,119.951462,0.000000,30712.824219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,4010,4222,4299,4368,4496,4619,4750,4909,5015,5157,5399,5824,6140,6572,7397,8342,8818,9779,13939,14577,14732,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3480,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,127.349998,0.000000,32610.349609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,3812,4075,4159,4234,4362,4481,4600,4730,4806,4898,5018,5214,5378,5667,6288,7354,8113,9847,11643,11875,11990,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3500,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,121.548515,0.000000,31124.970703,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,3960,4183,4264,4333,4459,4578,4703,4858,4963,5108,5356,5791,6063,6383,6960,7950,8495,9633,10716,12166,12381,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3520,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,120.001465,0.000000,30722.675781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,3984,4206,4285,4358,4490,4618,4763,4948,5079,5264,5523,5865,6097,6417,7027,7885,8385,9795,13015,13319,13437,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3540,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,117.599998,0.000000,30109.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,2303,3421,4174,4579,5055,5353,5589,5795,5900,6012,6137,6290,6390,6528,6771,7089,7336,7951,9429,10092,10305,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3560,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,116.949997,0.000000,29939.650391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,2353,3615,4279,4647,5078,5363,5588,5797,5905,6021,6153,6323,6437,6599,6894,7363,7717,8397,9133,9744,9924,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3580,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,115.798584,0.000000,29655.488281,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,2468,3900,4411,4721,5108,5371,5584,5781,5885,5998,6127,6288,6399,6560,6869,7318,7608,8152,8694,9312,9460,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3600,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,113.699997,0.000000,29111.500000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,2551,4227,4622,4866,5189,5422,5620,5806,5906,6016,6143,6308,6423,6587,6917,7382,7670,8219,10631,11309,11387,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3620,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,114.949997,0.000000,29434.250000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,2539,4038,4472,4755,5123,5379,5587,5776,5875,5981,6097,6238,6326,6445,6627,6850,7014,7423,8367,8733,9292,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3640,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,113.901390,0.000000,29166.906250,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,2496,4096,4533,4807,5171,5423,5630,5827,5930,6043,6169,6326,6430,6571,6822,7192,7465,8034,8914,9830,9986,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3660,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,113.250000,0.000000,28998.500000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,2683,4129,4501,4771,5141,5401,5616,5817,5920,6030,6158,6327,6442,6610,6928,7374,7697,8379,10091,10564,10632,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3680,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,113.198616,0.000000,28986.296875,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,2976,4229,4562,4803,5150,5405,5617,5811,5908,6012,6126,6272,6370,6505,6723,7027,7291,7859,8691,9125,9224,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3700,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,112.751373,0.000000,28872.152344,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,2927,4311,4644,4884,5210,5445,5642,5833,5931,6040,6163,6318,6423,6573,6842,7287,7583,8300,12723,13912,14086,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3720,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,111.150002,0.000000,28457.349609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,3329,4424,4691,4895,5209,5442,5642,5829,5929,6037,6161,6318,6430,6587,6867,7270,7570,8260,10189,10834,11397,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3740,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,110.550003,0.000000,28306.650391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,3371,4458,4735,4943,5251,5480,5672,5857,5953,6054,6169,6316,6411,6538,6739,7016,7228,7784,8820,9351,9829,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3760,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,109.500000,0.000000,28038.500000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,3599,4475,4725,4913,5212,5448,5653,5855,5960,6074,6204,6375,6494,6672,6984,7403,7672,8141,8669,8955,9138,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3780,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,107.648689,0.000000,27565.613281,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,3876,4608,4826,5000,5281,5503,5696,5889,5992,6105,6234,6408,6528,6700,6994,7399,7668,8296,10347,10712,10844,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3800,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.451324,0.000000,27772.789062,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,3921,4636,4842,5004,5255,5461,5645,5828,5923,6025,6141,6277,6363,6475,6653,6852,6991,7311,7823,8479,8520,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3820,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,106.699997,0.000000,27316.199219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,4031,4656,4863,5035,5313,5532,5726,5920,6022,6130,6258,6427,6547,6717,7017,7529,7876,8644,9870,10491,10620,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3840,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,104.099998,0.000000,26650.650391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,4283,4837,5018,5168,5412,5616,5802,5985,6083,6193,6326,6511,6642,6838,7249,7891,8601,10672,13279,13536,13794,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3860,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,104.050003,0.000000,26647.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,4306,4861,5044,5193,5432,5630,5813,5994,6094,6204,6341,6530,6669,6895,7461,8313,9031,12617,14868,15239,15380,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3880,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.900002,0.000000,26093.849609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,4427,4957,5127,5269,5500,5692,5873,6060,6164,6288,6442,6672,6857,7142,7647,8345,8992,10398,12387,12886,12999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3900,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.500000,0.000000,26246.050781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,4442,4943,5110,5247,5469,5657,5830,6006,6103,6209,6338,6522,6654,6880,7490,8636,9385,11369,15506,15763,15773,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3920,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,104.349998,0.000000,26718.800781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,4108,4783,4995,5157,5415,5621,5813,6004,6108,6226,6369,6571,6716,6955,7433,8013,8523,10213,11272,11624,11781,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3940,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,98.599998,0.000000,25246.400391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,4736,5145,5285,5405,5605,5778,5947,6127,6234,6364,6532,6806,7069,7533,8445,9555,10434,12194,13057,13534,13754,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3960,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,97.148811,0.000000,24881.896484,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,4770,5181,5323,5443,5650,5830,6006,6199,6318,6468,6674,7034,7344,7799,8706,9835,10627,12592,14312,15744,15981,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,3980,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,96.001175,0.000000,24582.349609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,4908,5272,5396,5505,5693,5864,6035,6226,6342,6486,6692,7113,7512,8082,9048,9984,10634,12130,14209,14654,14751,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,4000,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,92.699997,0.000000,23732.349609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,5043,5390,5511,5616,5802,5975,6154,6378,6527,6726,7058,7650,8090,8665,9652,10529,11103,13186,16550,17030,17219,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,3,4020,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,93.199997,0.000000,23868.099609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,5063,5392,5510,5614,5797,5966,6143,6359,6504,6703,7034,7566,7969,8562,9469,10491,10980,11877,12807,13416,13672,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
