hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,60,59.999950,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,425.350342,0.000000,108892.070312,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,328,817,862,890,928,1010,1077,1137,1200,1236,1277,1329,1407,1486,1814,2447,3408,4091,5472,7058,8041,8134,1150.730846,7518321845.000000,6533519,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,132,226,1378,0.068688,32248697.000000,469494487
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,120,59.999947,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,116.366768,0.000000,29791.160156,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,574,844,938,997,1048,1137,1239,1437,8447,8671,9842,10661,11414,11866,12412,13319,14550,15427,17070,18671,19587,19766,4279.158076,7648858127.000000,1787468,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,131,385,0.010786,9238471.000000,856519583
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,180,59.999939,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,51.116718,0.000000,13087.479492,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,3111,8446,8447,8451,8453,8900,9397,9849,10338,10608,10919,11278,11781,12109,12593,13627,14842,15525,16922,18242,18605,19287,9779.635682,7679439360.000000,785248,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,206,0.004647,4357846.000000,937691153
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,240,60.000076,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,55.183262,0.000000,14127.532227,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,4599,8446,8446,8446,8447,8449,8452,8584,9077,9348,9629,10024,10522,10839,11328,12144,13319,14172,15829,17169,17417,17422,9058.451154,7678423296.000000,847653,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,231,0.005024,4682450.000000,931929081
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,300,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,59.633335,0.000000,15269.633789,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,2484,7803,8444,8445,8446,8446,8446,8447,8450,8451,8452,8453,8458,8587,9084,9842,10807,11736,13450,15837,15839,15841,8380.781818,7678287924.000000,916178,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,253,0.005528,5105611.000000,923593851
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,360,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,64.466667,0.000000,16506.349609,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1478,6412,6995,7222,7428,7807,8164,8445,8446,8446,8447,8448,8451,8452,8452,8456,8458,8463,9623,12916,12920,12925,7751.087790,7676530077.000000,990381,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,23,269,0.005939,5446808.000000,917185360
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,420,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,69.283333,0.000000,17737.533203,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1587,5685,6222,6438,6636,6994,7349,7704,8077,8292,8445,8446,8447,8448,8451,8452,8457,8458,8489,8985,8992,8994,7211.844914,7675220373.000000,1064252,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,32,344,0.006285,5733998.000000,912321038
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,480,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,73.816666,0.000000,18897.816406,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1414,5058,5645,5873,6085,6474,6848,7218,7600,7810,8041,8304,8446,8446,8447,8452,8455,8457,8469,8554,8627,8657,6767.515477,7673476006.000000,1133869,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,45,302,0.006760,6128716.000000,906563585
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,540,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,79.199997,0.000000,20278.849609,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1174,4555,5126,5369,5587,5982,6363,6725,7093,7287,7500,7748,8088,8310,8446,8448,8452,8454,8460,8530,8615,8686,6304.461625,7670833898.000000,1216731,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,56,429,0.007250,6521606.000000,899520255
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,600,59.999939,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,85.283417,0.000000,21833.238281,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1041,4125,4673,4895,5108,5508,5871,6235,6603,6804,7018,7254,7561,7782,8094,8446,8449,8452,8458,8512,8627,8684,5854.074136,7668796139.000000,1309993,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,65,353,0.007855,7002541.000000,891471589
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,660,60.000061,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,91.866570,0.000000,23518.675781,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,876,3782,4310,4530,4728,5091,5447,5789,6140,6327,6528,6760,7040,7221,7487,7935,8445,8447,8453,8473,8553,8646,5432.750456,7666273689.000000,1411122,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,72,360,0.008534,7532225.000000,882637816
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,720,59.999939,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,97.083435,0.000000,24854.242188,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,915,3473,4020,4237,4437,4806,5159,5493,5843,6034,6239,6482,6776,6961,7191,7575,8182,8446,8452,8463,8539,8629,5139.664848,7664540624.000000,1491253,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,80,373,0.009078,7946965.000000,875413513
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,780,60.000061,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,88.216576,0.000000,22587.611328,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,914,3892,4454,4685,4900,5300,5669,6031,6404,6607,6835,7094,7427,7659,7968,8445,8448,8452,8457,8497,8563,8660,5657.673202,7667606868.000000,1355258,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,68,377,0.008149,7231513.000000,887434632
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,840,59.999939,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,75.050079,0.000000,19215.751953,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1492,4954,5531,5753,5954,6346,6715,7082,7465,7674,7899,8152,8444,8446,8447,8451,8453,8457,8468,8951,8953,11217,6655.001891,7672844500.000000,1152944,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,48,306,0.006845,6193675.000000,904890258
2025-01-24_23-10-38.854,h0-finalwa14rozipf,3,900,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,75.466667,0.000000,19320.533203,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1502,4909,5479,5703,5916,6297,6675,7050,7432,7638,7868,8123,8442,8446,8447,8451,8453,8457,8469,8559,8629,8667,6618.820368,7672748373.000000,1159232,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,50,353,0.006947,6273334.000000,903086657
