hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-11-30.054,m0-finalwa14rozipf,1,60,60.000080,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,345.966217,0.000000,88567.617188,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,258,1411,1417,1418,1419,1420,1421,1422,1423,1424,1426,1446,1692,1775,1892,2036,2268,2397,2879,4240,5157,5440,1438.911555,7646468093.000000,5314064,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,35,162,629,0.057939,27819868.000000,480158408
2025-01-24_23-11-30.054,m0-finalwa14rozipf,1,120,59.999992,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,345.800049,0.000000,88528.476562,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,417,1404,1417,1418,1418,1420,1421,1422,1423,1424,1426,1495,1714,1797,1914,2077,2309,2502,2972,5363,6257,6461,1439.438619,7645877629.000000,5311708,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,35,156,335,0.054459,27178993.000000,499072944
2025-01-24_23-11-30.054,m0-finalwa14rozipf,1,180,59.999985,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,154.933380,0.000000,39663.992188,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,403,1417,1420,1421,1423,1438,1905,2605,3825,4689,5674,6811,7723,7898,8424,8642,8764,8864,8898,9218,9441,9444,3222.695592,7669496656.000000,2379839,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,52,329,0.015970,12502230.000000,782849961
2025-01-24_23-11-30.054,m0-finalwa14rozipf,1,240,60.000015,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,55.416653,0.000000,14188.629883,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8642,8836,8974,8996,9007,9030,9050,9065,9080,9088,9096,9102,9108,9114,9117,9124,9132,9136,9144,9557,9578,15134,9019.579895,7678530717.000000,851318,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,168,0.004955,4659935.000000,940377375
2025-01-24_23-11-30.054,m0-finalwa14rozipf,1,300,59.999985,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,57.150013,0.000000,14630.937500,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,6584,8551,8592,8633,8654,8711,8744,8800,8853,8872,8889,8919,8943,8952,8961,8973,8981,8990,8999,9248,9281,13279,8746.907215,7678524980.000000,877856,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,204,0.005171,4844277.000000,936892930
2025-01-24_23-11-30.054,m0-finalwa14rozipf,1,360,60.000000,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,60.733334,0.000000,15551.599609,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,7875,8018,8055,8102,8124,8183,8233,8287,8339,8356,8391,8415,8433,8446,8464,8486,8504,8507,8522,8529,8542,14455,8228.988911,7678436637.000000,933096,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,200,0.005460,5086708.000000,931628616
2025-01-24_23-11-30.054,m0-finalwa14rozipf,1,420,60.000031,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,64.799965,0.000000,16593.007812,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,5878,7522,7572,7588,7616,7661,7703,7752,7807,7824,7859,7884,7900,7916,7942,7963,7971,7979,7985,8177,8207,8279,7712.411973,7678330824.000000,995581,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,194,0.005990,5527483.000000,922749418
2025-01-24_23-11-30.054,m0-finalwa14rozipf,1,480,60.000000,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,68.800003,0.000000,17613.083984,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,5498,7102,7143,7161,7180,7221,7260,7298,7341,7365,7395,7411,7446,7452,7463,7471,7481,7486,7496,7842,7859,12360,7265.639009,7678218320.000000,1056785,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,205,0.006277,5758978.000000,917477353
2025-01-24_23-11-30.054,m0-finalwa14rozipf,1,540,60.000000,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,78.199997,0.000000,20022.933594,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,4730,5633,6106,6191,6335,6450,6520,6628,6658,6663,6672,6681,7032,7041,7050,7057,7066,7069,7078,7087,7100,9173,6390.986398,7677977675.000000,1201376,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,182,0.007127,6435666.000000,903011365
2025-01-24_23-11-30.054,m0-finalwa14rozipf,1,600,60.000000,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,76.333336,0.000000,19544.583984,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,5029,6434,6461,6482,6495,6524,6551,6578,6605,6619,6631,6642,6653,6655,6662,6667,6674,6679,6683,6734,6829,10333,6547.437777,7678016595.000000,1172675,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,185,0.006957,6300181.000000,905643112
