hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-12-51.714,wd-finalwa14rozipf,2,60,59.999935,/blk/wd,894,uniform,"",0.000000,0.000000,60,1,1.000000,257.433624,0.000000,65903.554688,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,96,960,1198,1323,1450,1684,1915,2129,2320,2420,2538,2690,2899,3046,3265,3680,4113,4630,5589,6598,7059,7229,1939.877784,7670682191.000000,3954209,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,22,894,0.033690,21071744.000000,625464336
2025-01-24_23-12-51.714,wd-finalwa14rozipf,2,120,60.000000,/blk/wd,894,uniform,"",0.000000,0.000000,60,1,1.000000,251.449997,0.000000,64372.066406,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,126,872,1055,1161,1288,1619,1992,2261,2457,2560,2681,2831,3041,3205,3488,3960,4776,5593,9283,13564,18170,18644,1985.999555,7670573744.000000,3862324,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,22,181,0.032240,20522059.000000,636531446
2025-01-24_23-12-51.714,wd-finalwa14rozipf,2,180,59.999992,/blk/wd,894,uniform,"",0.000000,0.000000,60,1,1.000000,39.066673,0.000000,10005.250977,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,4880,9799,10569,10903,11232,11930,12670,13425,14182,14578,14971,15402,15909,16228,16643,17264,18131,18898,19998,19998,19998,19998,12789.600028,7677788741.000000,600315,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,158,0.003774,3694398.000000,978861984
2025-01-24_23-12-51.714,wd-finalwa14rozipf,2,240,60.000015,/blk/wd,894,uniform,"",0.000000,0.000000,60,1,1.000000,28.349993,0.000000,7261.548340,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,13272,15891,16441,16653,16849,17221,17571,17925,18319,18534,18781,19078,19448,19677,19984,19998,19998,19998,19998,19998,19998,19998,17597.287028,7667014777.000000,435693,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,258,0.002523,2521275.000000,999207199
2025-01-24_23-12-51.714,wd-finalwa14rozipf,2,300,59.999969,/blk/wd,894,uniform,"",0.000000,0.000000,60,1,1.000000,27.183348,0.000000,6962.236816,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8625,16882,17353,17541,17710,18026,18331,18648,18990,19181,19396,19646,19961,19998,19998,19998,19998,19998,19998,19998,19998,19998,18329.156640,7656711920.000000,417734,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,289,0.002411,2413531.000000,1001225828
2025-01-24_23-12-51.714,wd-finalwa14rozipf,2,360,59.999969,/blk/wd,894,uniform,"",0.000000,0.000000,60,1,1.000000,27.766682,0.000000,7108.703613,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,13523,16427,16917,17109,17289,17620,17941,18276,18641,18838,19070,19343,19687,19911,19998,19998,19998,19998,19998,19998,19998,19998,17966.956281,7663302127.000000,426522,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,296,0.002453,2453227.000000,1000127941
2025-01-24_23-12-51.714,wd-finalwa14rozipf,2,420,60.000061,/blk/wd,894,uniform,"",0.000000,0.000000,60,1,1.000000,29.183304,0.000000,7471.009277,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,13060,15546,16031,16218,16391,16724,17042,17364,17733,17940,18180,18461,18829,19080,19419,19961,19998,19998,19998,19998,19998,19998,17117.413908,7673069076.000000,448261,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,292,0.002582,2575707.000000,997609569
2025-01-24_23-12-51.714,wd-finalwa14rozipf,2,480,59.999939,/blk/wd,894,uniform,"",0.000000,0.000000,60,1,1.000000,30.816698,0.000000,7889.558105,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,7889,14732,15170,15343,15502,15806,16101,16416,16759,16958,17185,17467,17834,18083,18445,19062,19932,19998,19998,19998,19998,19998,16215.499881,7675979825.000000,473373,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,299,0.002706,2691948.000000,994935752
2025-01-24_23-12-51.714,wd-finalwa14rozipf,2,540,60.000031,/blk/wd,894,uniform,"",0.000000,0.000000,60,1,1.000000,32.683315,0.000000,8370.212891,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,11398,13767,14229,14412,14578,14888,15186,15496,15836,16029,16252,16531,16897,17148,17522,18174,19132,19809,19998,19998,19998,19998,15288.819911,7678244114.000000,502213,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,284,0.002857,2832473.000000,991588359
2025-01-24_23-12-51.714,wd-finalwa14rozipf,2,600,60.000000,/blk/wd,894,uniform,"",0.000000,0.000000,60,1,1.000000,34.299999,0.000000,8782.200195,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,10963,13117,13537,13705,13859,14151,14431,14727,15068,15266,15495,15773,16159,16422,16813,17481,18583,19397,19998,19998,19998,19998,14571.232368,7678048614.000000,526932,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,272,0.002991,2957302.000000,988703643
