hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,60,60.000103,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,425.132599,0.000000,108834.960938,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,334,817,862,890,929,1010,1076,1137,1200,1236,1278,1330,1408,1487,1813,2447,3398,4104,5460,7037,7970,8070,1150.840460,7515113644.000000,6530109,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,132,228,1432,0.067527,32159611.000000,476251268
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,120,59.999954,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,116.266754,0.000000,29766.189453,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,540,845,940,999,1049,1138,1240,1439,8447,8719,9843,10657,11382,11838,12412,13308,14536,15388,16984,18775,19765,19771,4282.525716,7648462453.000000,1785970,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,131,392,0.010622,9194577.000000,865586766
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,180,59.999939,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,51.116718,0.000000,13086.879883,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,3125,8446,8447,8451,8453,8900,9397,9849,10339,10609,10915,11278,11779,12108,12593,13627,14810,15486,16916,17831,19286,19287,9779.433179,7678928285.000000,785212,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,213,0.004645,4394425.000000,946121375
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,240,60.000076,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,55.183262,0.000000,14127.848633,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,4600,8446,8446,8446,8447,8449,8452,8583,9073,9346,9626,10024,10525,10839,11333,12187,13319,14172,15828,17415,17418,17419,9058.525299,7678658257.000000,847672,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,254,0.004981,4685780.000000,940647833
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,300,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,59.633335,0.000000,15267.150391,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,2483,7808,8444,8445,8446,8446,8446,8447,8450,8451,8452,8453,8457,8585,9083,9842,10836,11699,13232,14543,15840,15841,8381.854343,7678021652.000000,916029,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,237,0.005342,4993099.000000,934710041
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,360,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,64.449997,0.000000,16502.882812,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1482,6408,7005,7226,7431,7808,8161,8445,8446,8446,8447,8448,8451,8452,8452,8456,8458,8463,9620,12917,12919,12920,7752.805761,7676618939.000000,990173,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18,254,0.005756,5344872.000000,928530644
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,420,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,69.266670,0.000000,17734.833984,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1658,5683,6218,6437,6637,7009,7357,7706,8078,8287,8445,8446,8447,8448,8451,8452,8457,8458,8490,8985,8992,8994,7212.832681,7675103128.000000,1064090,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,34,289,0.006225,5738427.000000,921842173
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,480,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,73.783333,0.000000,18890.882812,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1411,5065,5657,5883,6086,6480,6847,7212,7598,7807,8038,8298,8446,8446,8447,8452,8455,8457,8475,8569,8673,9636,6769.735113,7673176573.000000,1133453,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,45,355,0.006671,6109573.000000,915869896
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,540,60.000000,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,79.283333,0.000000,20298.482422,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1215,4545,5116,5360,5575,5975,6356,6724,7092,7283,7495,7742,8082,8314,8446,8448,8452,8454,8460,8527,8594,8677,6298.674656,7671212552.000000,1217909,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,55,324,0.007200,6539307.000000,908272851
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,600,60.000061,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,85.366577,0.000000,21857.144531,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,1028,4130,4667,4894,5104,5504,5865,6223,6589,6790,7006,7247,7554,7776,8088,8446,8449,8452,8458,8503,8581,8720,5848.283673,7669614657.000000,1311430,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,63,351,0.007793,7014561.000000,900139766
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,660,59.999939,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,91.883430,0.000000,23524.273438,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,913,3776,4305,4521,4721,5089,5449,5795,6141,6325,6528,6765,7047,7231,7496,7940,8446,8447,8454,8480,8559,8604,5431.678267,7666569449.000000,1411455,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,71,355,0.008459,7539217.000000,891213193
2025-01-24_23-10-38.854,h0-finalwa14rozipf,1,720,59.999939,/blk/h0,894,uniform,"",0.000000,0.000000,60,1,1.000000,97.150101,0.000000,24872.892578,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,863,3465,4021,4242,4439,4801,5147,5488,5840,6031,6237,6476,6764,6956,7191,7602,8207,8446,8452,8464,8533,8584,5135.882328,7664646982.000000,1492372,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,79,349,0.008971,7934314.000000,884465780
