hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-10-48.721,s0-finalwa14rozipf,2,60,59.999897,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,361.517273,0.000000,92549.671875,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,95,880,902,910,917,930,952,980,1919,1931,1940,1949,1958,1964,1970,1977,1984,1990,1999,2036,2066,2110,1308.973027,7268689261.000000,5552971,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,385,1175,0.036249,23317851.000000,643261011
2025-01-24_23-10-48.721,s0-finalwa14rozipf,2,120,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,141.433334,0.000000,36207.117188,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,93,891,916,927,939,994,1918,1950,2085,3223,3698,10507,13089,13719,14272,14667,14927,15075,15367,16092,16677,16850,3484.847993,7570577871.000000,2172427,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,180,407,0.011609,10029866.000000,863946797
2025-01-24_23-10-48.721,s0-finalwa14rozipf,2,180,59.999977,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,37.033348,0.000000,9481.737305,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,4386,11834,12523,12728,12920,13297,13669,14020,14365,14508,14632,14761,14894,14974,15071,15211,15362,15459,15843,17473,17655,17668,13497.454771,7678756009.000000,568904,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,198,0.003243,3195890.000000,985441978
2025-01-24_23-10-48.721,s0-finalwa14rozipf,2,240,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,37.183334,0.000000,9522.833008,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8553,11575,12489,12709,12898,13259,13626,13979,14333,14479,14604,14733,14878,14960,15063,15214,15389,15479,15714,17427,17600,19998,13439.788403,7679091900.000000,571370,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,257,0.003402,3347616.000000,983969717
2025-01-24_23-10-48.721,s0-finalwa14rozipf,2,300,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,37.583332,0.000000,9622.333008,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,7189,11395,12297,12546,12753,13136,13507,13877,14245,14410,14549,14674,14815,14905,15011,15160,15325,15421,15632,16809,17167,17703,13300.662424,7679004444.000000,577340,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,256,0.003474,3413295.000000,982653171
2025-01-24_23-10-48.721,s0-finalwa14rozipf,2,360,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,38.233334,0.000000,9789.583008,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8397,11401,11885,12106,12337,12806,13244,13671,14024,14158,14288,14421,14568,14650,14757,14909,15073,15184,15450,16089,16408,16439,13073.539468,7679070245.000000,587375,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,256,0.003475,3412767.000000,982154322
2025-01-24_23-10-48.721,s0-finalwa14rozipf,2,420,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,38.633335,0.000000,9890.866211,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8899,11292,11731,11926,12129,12587,13067,13525,13922,14062,14181,14304,14438,14517,14610,14740,14883,14978,15199,16955,17364,17390,12939.387708,7678905514.000000,593452,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,257,0.003435,3374357.000000,982367114
2025-01-24_23-10-48.721,s0-finalwa14rozipf,2,480,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,38.816666,0.000000,9941.150391,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8773,11201,11676,11873,12076,12528,13008,13449,13851,14012,14145,14273,14414,14493,14582,14704,14842,14930,15140,16862,17350,17373,12873.821414,7678835385.000000,596469,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,267,0.003484,3417754.000000,980890851
2025-01-24_23-10-48.721,s0-finalwa14rozipf,2,540,59.999969,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,39.066685,0.000000,10002.622070,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8399,11087,11605,11805,12007,12454,12935,13367,13783,13966,14113,14249,14390,14468,14562,14692,14834,14922,15174,16790,17469,17486,12794.922427,7678962259.000000,600157,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,251,0.003297,3239355.000000,982582080
2025-01-24_23-10-48.721,s0-finalwa14rozipf,2,600,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,39.466667,0.000000,10107.183594,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8392,10829,11415,11644,11863,12315,12804,13259,13671,13862,14020,14174,14335,14422,14523,14663,14812,14913,15171,16448,17226,17279,12662.466213,7678912048.000000,606431,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,248,0.003301,3242447.000000,982244851
