hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-10-48.721,s0-finalwa14rozipf,1,60,59.999954,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,364.550293,0.000000,93328.023438,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,95,881,904,913,920,934,956,1044,1907,1928,1939,1949,1959,1965,1971,1979,1989,1996,2038,2063,2105,2131,1300.603094,7282957234.000000,5599677,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,386,1372,0.036721,23249884.000000,633143563
2025-01-24_23-10-48.721,s0-finalwa14rozipf,1,120,59.999947,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,140.733459,0.000000,36031.250000,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,550,890,916,926,938,978,1922,1951,2537,3229,3714,10633,13102,13728,14277,14668,14928,15076,15368,16096,16679,16849,3501.139372,7569018677.000000,2161873,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,179,527,0.011496,9797078.000000,852203041
2025-01-24_23-10-48.721,s0-finalwa14rozipf,1,180,59.999977,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,37.033348,0.000000,9481.737305,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,6369,11834,12523,12728,12920,13297,13669,14020,14365,14507,14632,14761,14894,14974,15071,15211,15362,15459,15840,17471,17655,17669,13497.433193,7678743733.000000,568904,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,194,0.003328,3228394.000000,970004481
2025-01-24_23-10-48.721,s0-finalwa14rozipf,1,240,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,37.183334,0.000000,9522.833008,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8551,11576,12489,12709,12898,13259,13625,13979,14333,14479,14603,14733,14878,14960,15063,15214,15390,15479,15716,17428,17597,17608,13439.644402,7679009622.000000,571370,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,254,0.003312,3210897.000000,969338767
2025-01-24_23-10-48.721,s0-finalwa14rozipf,1,300,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,37.583332,0.000000,9622.333008,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,7189,11396,12297,12545,12753,13137,13507,13877,14245,14410,14549,14674,14815,14904,15011,15159,15324,15421,15633,16795,17164,17180,13300.478699,7678898372.000000,577340,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,257,0.003235,3137672.000000,969825406
2025-01-24_23-10-48.721,s0-finalwa14rozipf,1,360,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,38.233334,0.000000,9789.583008,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8398,11401,11884,12106,12338,12806,13244,13670,14024,14158,14288,14421,14568,14651,14757,14909,15073,15184,15451,16096,16413,16439,13073.450806,7679018167.000000,587375,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,251,0.003420,3310699.000000,967900665
2025-01-24_23-10-48.721,s0-finalwa14rozipf,1,420,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,38.633335,0.000000,9890.849609,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8899,11292,11732,11926,12129,12587,13067,13524,13922,14062,14181,14303,14438,14516,14610,14739,14883,14978,15199,16954,17368,17390,12939.275224,7678825821.000000,593451,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,248,0.003344,3238334.000000,968325837
2025-01-24_23-10-48.721,s0-finalwa14rozipf,1,480,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,38.816666,0.000000,9941.166992,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,5669,11201,11676,11873,12076,12528,13008,13448,13851,14012,14146,14273,14414,14493,14582,14704,14843,14930,15139,16850,17346,17373,12873.856347,7678869095.000000,596470,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,255,0.003597,3476002.000000,966467904
2025-01-24_23-10-48.721,s0-finalwa14rozipf,1,540,59.999969,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,39.066685,0.000000,10002.622070,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,8401,11088,11606,11806,12007,12454,12936,13368,13783,13966,14112,14249,14390,14468,14562,14692,14834,14923,15175,16787,17465,17487,12795.036084,7679030471.000000,600157,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,241,0.003552,3432273.000000,966276663
2025-01-24_23-10-48.721,s0-finalwa14rozipf,1,600,60.000000,/blk/s0,894,uniform,"",0.000000,0.000000,60,1,1.000000,39.466667,0.000000,10107.200195,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,7485,10829,11416,11644,11863,12315,12804,13259,13672,13862,14020,14174,14335,14422,14523,14663,14812,14914,15171,16458,17241,17826,12662.451221,7678915619.000000,606432,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,239,0.003357,3249408.000000,967921132
