hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-31-24.556,k5-finalwa14rozipf,0,60,60.000000,/blk/k5,3576,sequential,"",0.000000,0.000000,60,1,1.000000,406.633331,0.000000,104101.000000,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,11,15,23,38,43,110,8.119423,50714404.000000,6246060,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,9,24,104,0.080388,32007421.000000,398159426
2025-01-24_23-33-15.306,k5-finalwa14rozipf,0,60,60.000397,/blk/k5,3576,uniform,"",0.000000,0.000000,60,1,1.000000,938.727112,0.000000,240316.984375,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,93,371,385,391,398,409,421,433,457,480,491,500,509,516,537,575,896,925,1376,2306,2638,2823,439.988091,6344238441.000000,14419114,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,527,556,573,594,618,759,19.463908,59770449.000000,3070835
2025-01-24_23-33-15.306,k5-finalwa14rozipf,0,120,60.000130,/blk/k5,3576,uniform,"",0.000000,0.000000,60,1,1.000000,949.714600,0.000000,243130.156250,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,125,367,382,387,392,404,413,425,439,456,487,496,504,509,515,709,900,924,1363,2328,2545,2635,433.409431,6322507871.000000,14587841,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,524,528,544,576,600,674,18.997113,59765450.000000,3146028
2025-01-24_23-33-15.306,k5-finalwa14rozipf,0,180,59.999954,/blk/k5,3576,uniform,"",0.000000,0.000000,60,1,1.000000,909.234009,0.000000,232765.781250,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,111,366,381,386,391,403,412,425,440,466,490,498,506,512,551,913,1642,2181,3609,4982,5555,5805,458.091040,6397670148.000000,13965936,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,533,564,637,1.309075,57326419.000000,43791555
2025-01-24_23-33-15.306,k5-finalwa14rozipf,0,240,59.999603,/blk/k5,3576,uniform,"",0.000000,0.000000,60,1,1.000000,288.851898,0.000000,73950.054688,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,110,335,379,390,400,420,448,511,909,1863,2978,4166,5489,6372,7262,8636,9700,10078,10641,12483,12943,13395,1659.124092,7361490457.000000,4436974,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,525,651,0.028737,19582635.000000,681448645
2025-01-24_23-33-15.306,k5-finalwa14rozipf,0,300,60.000000,/blk/k5,3576,uniform,"",0.000000,0.000000,60,1,1.000000,237.983337,0.000000,60925.800781,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,107,338,380,390,400,419,448,510,963,2430,3925,5535,7345,8252,9153,10009,11054,12041,12799,13391,13476,13789,2029.056705,7417314179.000000,3655548,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,521,626,0.021758,16160579.000000,742747710
2025-01-24_23-33-15.306,k5-finalwa14rozipf,0,360,60.000000,/blk/k5,3576,uniform,"",0.000000,0.000000,60,1,1.000000,236.300003,0.000000,60494.449219,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,94,355,392,405,416,441,482,529,1086,2595,4129,5687,7301,8130,8965,9748,10239,10722,12487,13025,13411,13778,2043.397727,7416853296.000000,3629667,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,528,660,0.022514,16606131.000000,737600374
2025-01-24_23-33-15.306,k5-finalwa14rozipf,0,420,60.000000,/blk/k5,3576,uniform,"",0.000000,0.000000,60,1,1.000000,244.583328,0.000000,62613.382812,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,110,346,387,400,412,437,484,534,1204,2616,4017,5421,6867,7580,8474,9443,10011,10239,10602,10832,11061,11241,1972.733762,7411172115.000000,3756803,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,527,645,0.023437,17065771.000000,728156994
2025-01-24_23-33-15.306,k5-finalwa14rozipf,0,480,60.000366,/blk/k5,3576,uniform,"",0.000000,0.000000,60,1,1.000000,255.815109,0.000000,65490.882812,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,109,360,403,417,430,457,493,548,1210,2520,3801,5071,6358,7017,7679,8943,9805,10119,10429,10832,11087,11238,1882.545546,7397419425.000000,3929477,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,560,659,0.025937,18355152.000000,707685513
2025-01-24_23-33-15.306,k5-finalwa14rozipf,0,540,59.999664,/blk/k5,3576,uniform,"",0.000000,0.000000,60,1,1.000000,271.501526,0.000000,69508.640625,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,104,360,403,417,429,455,492,545,1125,2342,3542,4740,5922,6544,7147,7856,9334,9843,10244,10831,11064,11234,1769.291056,7378819503.000000,4170495,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,562,731,0.028139,19389164.000000,689044339
