hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-30-59.060,k4-finalwa14rozipf,0,60,59.999878,/blk/k4,3576,sequential,"",0.000000,0.000000,60,1,1.000000,405.050812,0.000000,103696.343750,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,11,15,24,38,44,95,8.148470,50697892.000000,6221768,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,9,25,92,0.079006,31687553.000000,401079047
2025-01-24_23-32-50.744,k4-finalwa14rozipf,0,60,60.000221,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,923.513245,0.000000,236422.140625,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,108,377,395,403,409,422,435,453,478,488,497,508,528,539,550,569,874,920,977,1072,2875,6377,449.670768,6378751175.000000,14185381,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,510,522,532,557,565,572,577,595,618,638,657,92.594952,59912545.000000,647039
2025-01-24_23-32-50.744,k4-finalwa14rozipf,0,120,60.000275,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,927.279114,0.000000,237386.703125,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,117,374,391,399,406,418,431,448,474,487,496,506,524,536,549,603,881,920,972,1092,5389,5992,447.301848,6371039645.000000,14243267,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,406,519,524,547,562,569,574,591,618,641,674,80.881340,59907272.000000,740681
2025-01-24_23-32-50.744,k4-finalwa14rozipf,0,180,60.000137,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,898.014587,0.000000,229895.968750,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,111,370,385,392,399,411,423,437,467,484,493,503,515,534,556,901,1611,2156,3686,4982,5711,7131,465.553641,6421749155.000000,13793790,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,569,589,687,1.326388,57413465.000000,43285573
2025-01-24_23-32-50.744,k4-finalwa14rozipf,0,240,59.999603,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,280.268524,0.000000,71751.039062,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,105,364,412,425,437,462,493,547,1068,2087,3166,4276,5543,6357,7206,8436,9595,10012,10371,12071,12800,13176,1711.921058,7369878360.000000,4305034,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,563,660,0.029578,20248422.000000,684580392
2025-01-24_23-32-50.744,k4-finalwa14rozipf,0,300,59.999908,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,225.833679,0.000000,57814.773438,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,58,375,424,436,447,470,505,556,1592,2992,4349,5808,7376,8185,9006,9887,10780,11820,12799,13391,13401,13668,2142.252978,7431220651.000000,3468881,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,561,648,0.022231,16665224.000000,749644110
2025-01-24_23-32-50.744,k4-finalwa14rozipf,0,360,60.000000,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,230.833328,0.000000,59093.750000,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,46,370,417,430,441,465,497,550,1463,2938,4366,5799,7265,8011,8805,9607,10172,10272,11846,12800,13392,13496,2094.252537,7425434153.000000,3545625,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,559,649,0.022574,16834270.000000,745753026
2025-01-24_23-32-50.744,k4-finalwa14rozipf,0,420,60.000000,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,246.583328,0.000000,63125.714844,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,107,345,388,401,413,437,480,532,1194,2584,3974,5364,6787,7495,8392,9393,9983,10222,10470,10832,11077,11237,1956.260878,7409422195.000000,3787543,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,527,673,0.023372,17177413.000000,734960170
2025-01-24_23-32-50.744,k4-finalwa14rozipf,0,480,60.000000,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,255.949997,0.000000,65527.167969,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,110,360,408,421,433,458,492,547,1289,2570,3826,5058,6303,6942,7619,8841,9744,10092,10341,10832,11012,11238,1881.829363,7398656780.000000,3931630,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,556,643,0.025653,18390658.000000,716895445
2025-01-24_23-32-50.744,k4-finalwa14rozipf,0,540,60.000031,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,275.799866,0.000000,70605.078125,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,102,356,398,411,423,448,485,536,1045,2267,3482,4663,5844,6463,7078,7718,9236,9806,10240,10831,10929,11231,1740.659034,7373966049.000000,4236307,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,554,647,0.027988,19473323.000000,695770719
