hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-32-50.744,k4-finalwa14rozipf,2,60,60.000214,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,933.346680,0.000000,238937.859375,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,115,374,389,395,402,413,425,439,465,485,494,503,513,521,539,565,868,913,970,1078,2917,6296,441.642325,6331527020.000000,14336323,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,514,522,526,532,559,570,575,589,614,638,652,92.386863,59912049.000000,648491
2025-01-24_23-32-50.744,k4-finalwa14rozipf,2,120,59.999916,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,938.134644,0.000000,240164.968750,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,116,372,386,392,399,410,422,434,457,483,493,502,511,517,535,580,874,909,955,1104,5261,5887,439.073341,6326993283.000000,14409878,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,372,520,523,527,539,564,570,583,610,634,663,79.562345,59905911.000000,752943
2025-01-24_23-32-50.744,k4-finalwa14rozipf,2,180,60.000198,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,841.063904,0.000000,215312.765625,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,113,414,429,436,442,454,467,479,499,520,533,542,552,558,567,921,1675,2210,3795,4990,6073,7663,504.447348,6516858944.000000,12918809,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,583,609,685,1.315388,57435713.000000,43664456
2025-01-24_23-32-50.744,k4-finalwa14rozipf,2,240,59.999863,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,284.817322,0.000000,72917.164062,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,113,355,396,409,421,446,485,534,957,1967,3060,4199,5495,6372,7228,8511,9630,10030,10384,12269,12800,12927,1682.147385,7359428451.000000,4375020,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,556,691,0.029131,20066191.000000,688815576
2025-01-24_23-32-50.744,k4-finalwa14rozipf,2,300,59.999878,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,234.967148,0.000000,60154.539062,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,113,351,389,401,413,436,479,524,1131,2584,4046,5599,7350,8217,9081,9948,10835,11958,12799,13391,13606,13805,2054.993811,7417017238.000000,3609265,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,527,653,0.021721,16382837.000000,754255396
2025-01-24_23-32-50.744,k4-finalwa14rozipf,2,360,60.000000,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,230.800003,0.000000,59086.566406,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,95,368,415,428,440,465,498,552,1419,2886,4331,5808,7311,8081,8858,9643,10179,10301,11989,12909,13392,13680,2093.639861,7422359472.000000,3545194,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,562,643,0.022358,16800141.000000,751404093
2025-01-24_23-32-50.744,k4-finalwa14rozipf,2,420,60.000000,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,250.583328,0.000000,64149.601562,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,102,338,380,391,401,421,451,512,1007,2403,3850,5310,6786,7510,8411,9430,10011,10236,10507,10832,11140,11252,1922.838207,7400958111.000000,3848976,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,524,595,0.023044,17039552.000000,739449548
2025-01-24_23-32-50.744,k4-finalwa14rozipf,2,480,60.000000,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,266.116669,0.000000,68129.085938,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,95,342,381,391,402,421,450,510,915,2168,3540,4897,6290,6980,7655,8986,9862,10164,10402,10832,11123,11260,1805.501779,7380430870.000000,4087745,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,526,601,0.025159,18078652.000000,718581668
2025-01-24_23-32-50.744,k4-finalwa14rozipf,2,540,60.000336,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,277.248444,0.000000,70977.335938,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,98,355,392,405,416,440,481,526,980,2183,3413,4661,5882,6501,7112,7734,9248,9822,10240,10831,11091,11232,1729.771092,7366513879.000000,4258664,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,538,637,0.027783,19401497.000000,698334677
2025-01-24_23-32-50.744,k4-finalwa14rozipf,2,600,59.999634,/blk/k4,3576,uniform,"",0.000000,0.000000,60,1,1.000000,285.951752,0.000000,73204.664062,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,96,371,418,431,443,467,499,552,1140,2261,3365,4455,5547,6113,6685,7246,7666,7847,9678,10357,10832,11209,1675.152669,7357694338.000000,4392253,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,570,671,0.030836,20868804.000000,676766631
