hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,60,60.000023,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,345.883209,0.000000,88549.031250,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,368,1411,1417,1418,1419,1420,1421,1422,1423,1424,1426,1446,1691,1774,1893,2038,2269,2396,2894,4239,5162,5439,1439.216984,7646479242.000000,5312944,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,34,162,758,0.057212,27826860.000000,486385049
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,120,60.000000,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,345.966675,0.000000,88570.367188,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,427,1404,1417,1418,1419,1420,1421,1422,1423,1424,1426,1494,1713,1796,1914,2077,2307,2497,2971,5405,6263,6468,1438.820187,7646209892.000000,5314222,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,35,155,786,0.053943,27175735.000000,503783694
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,180,59.999985,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,155.000046,0.000000,39682.976562,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,418,1417,1420,1421,1423,1437,1903,2593,3824,4686,5673,6811,7723,7898,8423,8642,8764,8864,8897,9230,9430,9451,3221.224740,7669665239.000000,2380978,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,52,325,0.015667,12476489.000000,796363277
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,240,60.000015,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,55.416653,0.000000,14189.113281,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,6801,8836,8973,8996,9007,9030,9050,9065,9080,9088,9096,9102,9108,9114,9117,9124,9132,9135,9143,9526,9561,13507,9019.268129,7678526864.000000,851347,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,167,0.004967,4732340.000000,952731622
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,300,59.999985,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,57.150013,0.000000,14630.937500,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,6563,8551,8592,8633,8654,8711,8744,8800,8853,8872,8889,8919,8943,8952,8961,8973,8981,8990,8999,9247,9282,9288,8746.913547,7678530539.000000,877856,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,204,0.005073,4822692.000000,950746012
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,360,60.000000,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,60.733334,0.000000,15551.599609,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,7851,8018,8055,8102,8124,8183,8233,8287,8339,8356,8391,8415,8433,8446,8464,8486,8504,8507,8522,8529,8541,14056,8228.997079,7678444258.000000,933096,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,200,0.005390,5094789.000000,945279569
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,420,60.000031,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,64.799965,0.000000,16593.007812,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,5860,7522,7572,7588,7616,7661,7703,7752,7807,7824,7859,7884,7900,7916,7942,7963,7971,7979,7985,8259,8294,12726,7712.423017,7678341820.000000,995581,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,194,0.005738,5387161.000000,938875852
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,480,60.000000,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,68.800003,0.000000,17613.083984,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,6956,7102,7143,7161,7180,7221,7260,7298,7341,7365,7395,7411,7446,7453,7463,7471,7480,7485,7493,7842,7859,12324,7265.651541,7678231564.000000,1056785,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,207,0.006273,5831230.000000,929622732
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,540,60.000000,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,78.199997,0.000000,20022.966797,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,3930,5633,6106,6191,6335,6450,6519,6628,6658,6663,6672,6681,7032,7041,7050,7057,7066,7069,7079,7095,7124,11399,6390.978448,7677980906.000000,1201378,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,186,0.007075,6474840.000000,915178128
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,600,60.000000,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,76.333336,0.000000,19545.083984,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,4876,6434,6461,6482,6495,6523,6551,6578,6605,6619,6631,6642,6653,6655,6662,6667,6674,6679,6682,6693,6769,11086,6547.281193,7678029392.000000,1172705,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,186,0.006857,6300965.000000,918905154
2025-01-24_23-11-30.054,m0-finalwa14rozipf,2,660,60.000000,/blk/m0,894,uniform,"",0.000000,0.000000,60,1,1.000000,80.083336,0.000000,20503.283203,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,4819,6108,6144,6161,6175,6212,6241,6274,6306,6323,6342,6356,6373,6383,6393,6401,6410,6416,6430,6513,6650,10591,6241.223380,7677934279.000000,1230197,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,177,0.007227,6595075.000000,912594954
