hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,60,60.000065,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,472.399475,0.000000,120935.656250,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,155,414,487,541,614,797,1014,1254,1428,1496,1563,1637,1727,1781,1848,1961,2177,2416,2863,3399,5581,6443,1051.149176,7627292939.000000,7256147,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,55,92,1067,0.077764,33936834.000000,436410382
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,120,59.999985,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,480.266785,0.000000,122951.882812,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,132,416,491,546,616,793,998,1227,1399,1464,1527,1595,1681,1735,1805,1917,2119,2351,2803,3265,3960,4193,1033.670247,7625500146.000000,7377111,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,57,95,198,0.081243,34551894.000000,425290047
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,180,60.000015,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,478.966553,0.000000,122617.250000,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,58,414,489,544,617,799,1004,1230,1400,1466,1530,1599,1688,1745,1814,1923,2127,2363,2820,3442,4380,4827,1036.404505,7624866291.000000,7357037,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,57,96,200,0.080546,34433736.000000,427501641
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,240,59.999954,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,230.616837,0.000000,59040.863281,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,107,444,598,714,835,1109,1355,1535,1744,1980,2654,3926,5878,7035,8347,9765,11334,12275,14760,19998,19998,19998,2160.812109,7654566693.000000,3542449,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,70,208,0.022658,16895223.000000,745678319
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,300,60.000031,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,83.299957,0.000000,21326.289062,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,15,2195,2815,3076,3325,3900,5092,7240,8563,9073,9513,9950,10466,10788,11191,11846,12723,13383,15060,17429,18814,19526,5998.372173,7675385068.000000,1279578,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,24,175,0.006970,6513798.000000,934547849
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,360,60.000000,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,87.533333,0.000000,22410.783203,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,314,2049,2634,2907,3169,3754,5106,6937,7985,8432,8865,9335,9891,10245,10722,11478,12377,13042,14674,17155,18621,19660,5708.163427,7675464828.000000,1344647,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,24,198,0.007361,6836134.000000,928688498
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,420,60.000061,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,80.899918,0.000000,20713.429688,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,36,2368,2956,3191,3420,3980,5830,7944,8764,9109,9452,9827,10275,10558,10936,11554,12417,13080,14700,16743,18550,19998,6175.914935,7675470313.000000,1242807,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,24,197,0.006739,6322457.000000,938235466
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,480,59.999969,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,94.083382,0.000000,24088.261719,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,285,2037,2691,2954,3198,3754,4882,6327,7274,7662,8058,8491,8998,9300,9666,10221,10962,11577,13125,15298,17105,17822,5310.506083,7675247889.000000,1445295,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,25,230,0.007947,7306872.000000,919507438
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,540,59.999908,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,89.816803,0.000000,22996.335938,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,84,2006,2691,2955,3187,3653,4643,7192,7935,8275,8627,8991,9410,9673,10007,10542,11258,11914,13640,15708,16617,17190,5562.599872,7675152926.000000,1379778,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,25,191,0.007538,6979620.000000,925967967
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,600,60.000061,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,99.116570,0.000000,25375.240234,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,273,1896,2473,2712,2947,3436,4510,6281,7066,7377,7701,8056,8495,8772,9118,9663,10346,10836,12191,13761,14988,15563,5040.746879,7674617775.000000,1522516,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,191,0.008427,7691256.000000,912646772
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,660,60.000000,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,94.566666,0.000000,24210.482422,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,272,1941,2543,2795,3024,3495,5064,6865,7439,7713,8004,8336,8743,8996,9321,9833,10505,11005,12363,13976,14831,15110,5283.453945,7674898421.000000,1452629,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,217,0.007999,7350021.000000,918856138
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,720,59.999939,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,98.350098,0.000000,25177.875000,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,314,1894,2466,2714,2937,3394,4811,6603,7165,7415,7671,7961,8332,8584,8929,9460,10153,10701,12097,14150,15507,16542,5080.233936,7674562081.000000,1510671,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,206,0.008341,7623531.000000,913939168
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,780,60.000061,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,101.133232,0.000000,25893.923828,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,282,2119,2686,2920,3144,3676,4737,5951,6658,6942,7222,7523,7890,8132,8456,8996,9707,10242,11558,13206,14022,15076,4939.510736,7674206642.000000,1553637,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,189,0.008605,7829467.000000,909822416
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,840,60.000000,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,101.516670,0.000000,25989.150391,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,285,1896,2453,2686,2918,3438,4769,6230,6862,7125,7386,7670,8016,8245,8549,9062,9713,10232,11543,13420,14853,15647,4921.713876,7674669611.000000,1559349,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,200,0.008608,7833815.000000,910012086
2025-01-24_23-17-27.384,i1-finalwa14rozipf,2,900,60.000000,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,107.199997,0.000000,27444.550781,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,305,1815,2343,2574,2803,3317,4432,5751,6452,6733,7008,7299,7646,7867,8168,8659,9306,9785,10922,12307,13390,14142,4660.404238,7674161827.000000,1646673,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,189,0.009155,8256499.000000,901855003
