hash,prefix,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2025-01-24_23-17-27.384,i1-finalwa14rozipf,1,60,60.000061,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,472.416199,0.000000,120938.757812,0.000000,0.000000,r,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,w,129,414,487,540,614,797,1014,1254,1428,1496,1563,1638,1727,1781,1849,1961,2177,2415,2862,3417,5626,6637,1051.099457,7627127676.000000,7256333,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,55,93,629,0.078104,33967507.000000,434900073
2025-01-24_23-17-27.384,i1-finalwa14rozipf,1,120,60.000008,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,480.266602,0.000000,122950.820312,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,126,416,491,545,616,792,998,1228,1398,1464,1527,1596,1681,1735,1806,1916,2117,2352,2810,3281,3962,4164,1033.692949,7625604569.000000,7377050,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,56,95,235,0.081417,34551286.000000,424372502
2025-01-24_23-17-27.384,i1-finalwa14rozipf,1,180,60.000015,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,478.966553,0.000000,122616.085938,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,49,414,489,544,617,798,1004,1230,1400,1466,1530,1599,1688,1745,1815,1924,2126,2365,2826,3434,4387,4808,1036.327362,7624226204.000000,7356967,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,58,98,194,0.081190,34519952.000000,425174903
2025-01-24_23-17-27.384,i1-finalwa14rozipf,1,240,59.999939,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,230.616898,0.000000,59040.910156,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,196,443,598,714,835,1110,1354,1535,1744,1982,2652,3928,5876,7033,8346,9764,11340,12297,14655,19998,19998,19998,2160.653156,7654007934.000000,3542451,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,72,187,0.022989,16998943.000000,739438351
2025-01-24_23-17-27.384,i1-finalwa14rozipf,1,300,60.000031,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,83.299957,0.000000,21326.023438,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,53,2193,2817,3078,3325,3901,5107,7239,8558,9067,9512,9951,10465,10788,11188,11855,12735,13380,14985,17090,18453,18767,5998.425137,7675356865.000000,1279562,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,24,175,0.007043,6530351.000000,927226020
2025-01-24_23-17-27.384,i1-finalwa14rozipf,1,360,60.000000,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,87.533333,0.000000,22410.849609,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,317,2043,2637,2908,3167,3754,5114,6944,7980,8428,8863,9336,9891,10247,10727,11484,12380,13063,14686,17103,18907,19686,5708.138113,7675453622.000000,1344651,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,24,198,0.007410,6829549.000000,921606708
2025-01-24_23-17-27.384,i1-finalwa14rozipf,1,420,60.000061,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,80.899918,0.000000,20711.279297,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,302,2360,2949,3187,3416,3976,5951,7957,8767,9110,9447,9819,10271,10556,10933,11544,12386,13073,14726,16710,18125,19998,6176.582010,7675502579.000000,1242678,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,24,197,0.006793,6321461.000000,930587558
2025-01-24_23-17-27.384,i1-finalwa14rozipf,1,480,59.999969,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,94.083382,0.000000,24087.562500,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,276,2038,2693,2957,3201,3757,4880,6325,7275,7663,8060,8494,8998,9298,9665,10209,10939,11562,13207,15287,17197,17379,5310.650025,7675232880.000000,1445253,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,25,228,0.007996,7305357.000000,913652563
2025-01-24_23-17-27.384,i1-finalwa14rozipf,1,540,59.999908,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,89.816803,0.000000,22995.601562,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,292,2002,2688,2955,3188,3655,4642,7196,7939,8281,8623,8989,9406,9664,10004,10534,11276,11923,13679,15731,16472,17151,5562.759879,7675128939.000000,1379734,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,25,191,0.007604,6987428.000000,918886931
2025-01-24_23-17-27.384,i1-finalwa14rozipf,1,600,60.000061,/blk/intel1,1788,uniform,"",0.000000,0.000000,60,1,1.000000,99.116570,0.000000,25376.125000,0.000000,0.000000,r,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,w,33,1895,2468,2709,2944,3436,4522,6284,7067,7376,7699,8052,8490,8767,9118,9665,10358,10852,12213,13817,14806,15540,5040.570021,7674615657.000000,1522569,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,191,0.008466,7677132.000000,906780021
